"CHEMBL1526084",782
"CHEMBL131",202
"CHEMBL497",783
"CHEMBL1200606",784
"CHEMBL1201102",785
"CHEMBL1200624",786
"CHEMBL807",787
"CHEMBL457547",788
"CHEMBL165790",789
"CHEMBL1554",790
"CHEMBL1200344",791
"CHEMBL450449",792
"CHEMBL810",793
"CHEMBL2074977",794
"CHEMBL30044",475
"CHEMBL601773",795
"CHEMBL1201248",796
"CHEMBL231884",797
"CHEMBL1201753",798
"CHEMBL1258080",799
"CHEMBL900",800
"CHEMBL1700",801
"CHEMBL1322884",802
"CHEMBL426926",803
"CHEMBL18442",804
"CHEMBL1201340",805
"CHEMBL44354",806
"CHEMBL3810125",807
"CHEMBL4303174",808
"CHEMBL1201652",809
"CHEMBL2447909",810
"CHEMBL2109038",811
"CHEMBL1697784",344
"CHEMBL1237023",812
"CHEMBL4208954",813
"CHEMBL1985928",814
"CHEMBL285162",815
"CHEMBL2103773",816
"CHEMBL315818",817
"CHEMBL1697744",818
"CHEMBL406",819
"CHEMBL25",820
"CHEMBL1201117",821
"CHEMBL1201524",822
"CHEMBL3301664",823
"CHEMBL1200559",824
"CHEMBL1069",825
"CHEMBL1168",826
"CHEMBL1198",827
"CHEMBL3833327",828
"CHEMBL50444",829
"CHEMBL2096651",830
"CHEMBL475534",831
"CHEMBL44657",832
"CHEMBL17157",833
"CHEMBL460282",834
"CHEMBL426",835
"CHEMBL1651906",836
"CHEMBL1405",837
"CHEMBL193",838
"CHEMBL1306",839
"CHEMBL2108795",840
"CHEMBL4297654",841
"CHEMBL3527138",842
"CHEMBL2109147",843
"CHEMBL190044",844
"CHEMBL1308",845
"CHEMBL1201373",846
"CHEMBL2108214",847
"CHEMBL2062262",848
"CHEMBL182",849
"CHEMBL2105435",850
"CHEMBL43064",851
"CHEMBL24",852
"CHEMBL1788385",853
"CHEMBL484785",854
"CHEMBL1201524",855
"CHEMBL1201487",856
"CHEMBL2105774",857
"CHEMBL43452",858
"CHEMBL422648",859
"CHEMBL1356",860
"CHEMBL3989798",861
"CHEMBL2103846",170
"CHEMBL1201469",862
"CHEMBL2108535",863
"CHEMBL2105774",864
"CHEMBL2108558",865
"CHEMBL431701",866
"CHEMBL1214192",867
"CHEMBL1573",868
"CHEMBL2103844",869
"CHEMBL3527138",870
"CHEMBL1651908",871
"CHEMBL1200642",872
"CHEMBL2109042",873
"CHEMBL3989676",405
"CHEMBL1389",874
"CHEMBL1328898",875
"CHEMBL3695484",876
"CHEMBL2107427",877
"CHEMBL141305",878
"CHEMBL519364",879
"CHEMBL471498",880
"CHEMBL1628401",881
"CHEMBL1697784",882
"CHEMBL1359",883
"CHEMBL1626223",884
"CHEMBL2108943",885
"CHEMBL2107294",886
"CHEMBL1200558",887
"CHEMBL519364",888
"CHEMBL235993",889
"CHEMBL1201271",890
"CHEMBL1431",891
"CHEMBL1201498",892
"CHEMBL3989751",240
"CHEMBL1194287",893
"CHEMBL3707281",894
"CHEMBL1114",895
"CHEMBL41632",896
"CHEMBL1235535",897
"CHEMBL1431",898
"CHEMBL521589",899
"CHEMBL682",900
"CHEMBL1201082",901
"CHEMBL2106004",902
"CHEMBL1788389",903
"CHEMBL53418",904
"CHEMBL2104607",905
"CHEMBL248702",906
"CHEMBL3707283",907
"CHEMBL595",908
"CHEMBL494",909
"CHEMBL93268",910
"CHEMBL1201103",911
"CHEMBL2108203",912
"CHEMBL1197051",913
"CHEMBL1550",914
"CHEMBL1483",915
"CHEMBL302529",916
"CHEMBL1218",917
"CHEMBL589583",918
"CHEMBL3989767",919
"CHEMBL2105776",920
"CHEMBL1321",921
"CHEMBL544428",922
"CHEMBL3527138",923
"CHEMBL496",924
"CHEMBL2108110",925
"CHEMBL2107427",926
"CHEMBL403664",927
"CHEMBL258918",928
"CHEMBL1201186",929
"CHEMBL1201724",930
"CHEMBL193",931
"CHEMBL3833326",932
"CHEMBL64",933
"CHEMBL299175",934
"CHEMBL4303174",935
"CHEMBL333826",936
"CHEMBL1200692",937
"CHEMBL3508697",938
"CHEMBL50588",939
"CHEMBL2108243",940
"CHEMBL2237108",941
"CHEMBL123693",942
"CHEMBL2105735",943
"CHEMBL546",944
"CHEMBL1617",945
"CHEMBL1201652",946
"CHEMBL1198",827
"CHEMBL3527138",947
"CHEMBL497939",948
"CHEMBL1200718",949
"CHEMBL86754",950
"CHEMBL1372950",951
"CHEMBL3833305",952
"CHEMBL1201574",953
"CHEMBL2106650",954
"CHEMBL525028",955
"CHEMBL525028",956
"CHEMBL2106049",957
"CHEMBL267373",958
"CHEMBL454950",959
"CHEMBL2105910",960
"CHEMBL2074687",961
"CHEMBL2104292",962
"CHEMBL1201524",963
"CHEMBL496957",964
"CHEMBL1201109",965
"CHEMBL1770248",966
"CHEMBL2028510",967
"CHEMBL1214124",969
"CHEMBL746",970
"CHEMBL3037809",971
"CHEMBL83",972
"CHEMBL3527138",973
"CHEMBL1141",974
"CHEMBL3391662",975
"CHEMBL1901349",976
"CHEMBL1201560",977
"CHEMBL3038236",978
"CHEMBL1189679",979
"CHEMBL92870",980
"CHEMBL1200359",981
"CHEMBL1200690",982
"CHEMBL419380",983
"CHEMBL345714",984
"CHEMBL1201825",985
"CHEMBL1200517",986
"CHEMBL1276635",987
"CHEMBL3544515",988
"CHEMBL1201139",166
"CHEMBL1201355",989
"CHEMBL3527138",990
"CHEMBL1201729",991
"CHEMBL1454910",992
"CHEMBL3989514",993
"CHEMBL1109",994
"CHEMBL3277743",995
"CHEMBL4297951",996
"CHEMBL474579",997
"CHEMBL1200642",998
"CHEMBL1201459",999
"CHEMBL472562",1000
"CHEMBL1449676",1001
"CHEMBL2106556",1002
"CHEMBL2109225",1003
"CHEMBL1200610",1004
"CHEMBL1902981",1005
"CHEMBL1201438",1006
"CHEMBL1789844",1007
"CHEMBL1668",1008
"CHEMBL628",1009
"CHEMBL2103735",1010
"CHEMBL1201490",1011
"CHEMBL218394",1012
"CHEMBL1072",1013
"CHEMBL47072",1014
"CHEMBL474579",1015
"CHEMBL1201833",1016
"CHEMBL389621",1017
"CHEMBL2108573",1018
"CHEMBL1201343",1019
"CHEMBL1683590",1020
"CHEMBL126224",1021
"CHEMBL3833325",1022
"CHEMBL416146",1023
"CHEMBL3707288",1024
"CHEMBL1454",1025
"CHEMBL14687",1026
"CHEMBL1201626",1027
"CHEMBL1055",1028
"CHEMBL5",1029
"CHEMBL2110938",1030
"CHEMBL1697782",1031
"CHEMBL720",1032
"CHEMBL166",1033
"CHEMBL589092",1034
"CHEMBL443052",1035
"CHEMBL22108",1036
"CHEMBL1200452",1037
"CHEMBL2108878",1038
"CHEMBL2109152",1039
"CHEMBL2028852",1040
"CHEMBL2111030",1041
"CHEMBL2108832",1042
"CHEMBL1201404",649
"CHEMBL2372531",1043
"CHEMBL3559672",1044
"CHEMBL1752",1045
"CHEMBL1440",1046
"CHEMBL193",1047
"CHEMBL1526434",1048
"CHEMBL1697851",1049
"CHEMBL2105743",1050
"CHEMBL1237066",1051
"CHEMBL3247772",1052
"CHEMBL1237099",1053
"CHEMBL1628161",1054
"CHEMBL1644695",1055
"CHEMBL3559670",1056
"CHEMBL2103883",1057
"CHEMBL2106123",1058
"CHEMBL1873475",1059
"CHEMBL1200854",1060
"CHEMBL450895",1061
"CHEMBL2109067",1062
"CHEMBL2364637",1063
"CHEMBL1481539",1064
"CHEMBL1445",1065
"CHEMBL1697719",1066
"CHEMBL486174",1067
"CHEMBL606257",1068
"CHEMBL2108667",1069
"CHEMBL1184",1070
"CHEMBL3833367",1071
"CHEMBL3989640",1072
"CHEMBL2108766",1073
"CHEMBL132767",1074
"CHEMBL22969",1075
"CHEMBL1024",1076
"CHEMBL1256744",305
"CHEMBL3833354",1077
"CHEMBL1201216",1078
"CHEMBL2108414",1079
"CHEMBL1331216",1080
"CHEMBL4064157",1081
"CHEMBL714",113
"CHEMBL600325",1082
"CHEMBL1201513",1083
"CHEMBL689",1084
"CHEMBL1152",1085
"CHEMBL221753",1086
"CHEMBL2146126",1087
"CHEMBL3138613",1088
